id,course,url,date
22,SIXTH SEMESTER B.Sc COMPUTER SCIENCE (320) DEGREEEXAMINATION MARCH 2020 - RELEASING OF WITHHELD,https://exams.keralauniversity.ac.in/Images/Result/2020/09/87740.pdf,27/10/2020
23,"Career Related First Degree Programme under CBCSS Group 2(a) Sixth Semester B.Sc. Biochemistry and Industrial Microbiology (248) Degree Examination March 2020 (2017 Admn.: Regular, 2016, 2015 & 2014 Admn. : Supplementary, 2013 Admn.- Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/19673.pdf,27/10/2020
24,"Career Related First Degree Programme under CBCSS Group 2(b) Sixth Semester B.Sc. Biotechnology [Multimajor] (350) Degree Examination March 2020 (2017 Admn. Regular, 2016, 2015 & 2014 Admn. : Supplementary, 2013 Admn.- Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/41006.pdf,27/10/2020
25,NINTH SEMESTER B.ARCH DEGREE REGULAR & SUPPLEMENTARY EXAMINATION JANUARY 2020 (2013 SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2020/09/95773.pdf,27/10/2020
26,NINTH SEMESTER INTEGRATED FIVE YEAR BA LLB /B.Com LLB /BBA LLB DEGREE EXAMINATION DECEMBER 2019,https://exams.keralauniversity.ac.in/Images/Result/2020/09/68177.pdf,27/10/2020
27,"Second Semester MFA (Painting & Sculpture) Degree Examination, October 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/09/42498.pdf,27/10/2020
28,"Third Semester MFA (Painting & Sculpture) Degree Examination, July 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/09/95164.pdf,27/10/2020
29,"Third Semester MVA (Painting) Degree Examination, December 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/09/21453.pdf,27/10/2020
30,"Career Related First Degree Programme under CBCSS Sixth Semester B.Sc Chemistry and Industrial Chemistry (241), Group 2(a), (2017 Admn Regular, 2016,2015,2014 Admn Supplementary& 2013 Admn Mercy Chance ) Degree Examinations, March 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/09/95263.pdf,27/10/2020
31,"Second Semester B.A English and Communicative English Degree Examination, January 2020 (Prior to 2013 admn), (2010, 2011 Admn MercyChance, 2012 Admn Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/92343.pdf,27/10/2020
32,FIRST AND SECOND SEMESTER FDP IN BACHELOR OFBUSINESS ADMINISTRATION (BBA) UNDER CREDIT ANDSEMESTER SYSTEM (CSS) DEGREE EXAMINATION DECEMBER 2019 (2018 ADMISSION),https://exams.keralauniversity.ac.in/Images/Result/2020/09/41144.pdf,27/10/2020
33,Career Related CBCSS First Semester B.Sc Electronics (340) (2010 & 2011 Admissions - Mercy Chance and 2012 Admission - Supplementary- (2010 & 2011 Scheme)) Degree Examination January 2020,https://exams.keralauniversity.ac.in/Images/Result/2020/09/56162.pdf,27/10/2020
34,"Sixth Semester B.Voc. Degree Programme in Software Development (351) Degree Examination, March 2020 (Regular:  2017 Admn., supplementary:  2016, 2015 & 2014 Admn.)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/28148.pdf,27/10/2020
35,"Sixth Semester B.Voc. Degree Programme in Tourism &Hospitality Management (352) Degree Examination, March 2020(2017 Admission-Regular, 2016, 2015 & 2014 Admission- Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/91304.pdf,27/10/2020
36,"SIXTH SEMESTER CBCSS B.Sc DEGREE EXAMINATIONS, MARCH 2020 (Regular 2017 Admn, Supplementary 2016,2015,2014 Admn & Mercy Chance 2013 Admn)-RELEASING OF WITHHELD RESULTS",https://exams.keralauniversity.ac.in/Images/Result/2020/09/77638.pdf,27/10/2020
37,"THIRD SEMESTER POST GRADUATE DEGREE EXAMINATION, DECEMBER 2019 - MA ECONOMICS (Regular, Supplementary and Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/75923.pdf,27/10/2020
38,"Career Related First Degree Programme under CBCSS Group 2(b), Sixth Semester Bachelor of Social Work (BSW 315) (2015 Scheme) Degree Examination, March 2020 - Modified",https://exams.keralauniversity.ac.in/Images/Result/2020/09/33741.pdf,27/10/2020
39,"FIRST DEGREE PROGRAMME UNDER CSS OF FOURTH SEMESTERBSc COMPUTER SCIENCE / BCA (SDE) DEGREE EXAMINATIONS, JANUARY 2020 (2017 ADMISSION)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/62502.pdf,27/10/2020
40,FOURTH SEMESTER FDP IN B.Sc MATHEMATICS UNDER CREDIT AND SEMESTER SYSTEM (CSS) DEGREE EXAMINATION SEPTEMBER 2019 (2017 ADMISSION ONWARDS),https://exams.keralauniversity.ac.in/Images/Result/2020/09/56691.pdf,27/10/2020
41,"THIRD SEMESTER M.Com DEGREE EXAMINATION, DECEMBER 2019 (Regular,Supplementary and Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/34767.pdf,27/10/2020
42,"THIRD SEMESTER POST GRADUATE M.ASanskrit Special (Vedanta, Vyakarana, Nyaya, Sahithya, Jyothisha) M.Sc Physics DEGREE EXAMINATIONS,December 2019 (Regular, Supplementary and Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/81383.pdf,27/10/2020
43,"Career Related First Degree Programme under CBCSSGroup 2(b), Sixth Semester Bachelor of Social Work (BSW 315) (2015 Scheme) Degree Examination, March 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/09/30436.pdf,27/10/2020
44,"Career Related First Degree Programme under CBCSSSixth Semester B.A English and Communicative English, Group 2(a), (2017 Admn Regular,2016,2015,2014 Admn supplementary & 2013 Admn Mercy ) Degree Examination March 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/09/19980.pdf,27/10/2020
45,"Career Related First Degree Programme under CBCSS Group 2(b) Sixth Semester BCA (332) (2017 Admn Regular, 2016 Admn, 2015 & 2014Admns Supplementary,2013 Admn-Mercy Chance) Degree Examination March 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/09/57415.pdf,27/10/2020
46,"Career Related First Degree Programme under CBCSS Sixth Semester B.Com Commerce and Hotel Management and Catering (339), Group 2(a), (Regular2017Admn. and Supplementary - 2014 , 2015 & 2016 Admn and mercy chance 2013 admn ) Degree Examination, June 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/09/47952.pdf,27/10/2020
47,"Career Related First Degree Programme under CBCSS Sixth Semester B.Com Commerce and Tax Procedure and Practice (337), Group 2(a), (Regular2017 Admn. and Supplementary - 2014 , 2015 & 2016 Admn and mercy chance 2013 admn ) Degree Examination, June 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/09/69357.pdf,27/10/2020
48,"Career Related First Degree Programme under CBCSS Sixth Semester B.Sc Physics and Computer Application(328), Group 2(a), (2017 Admn Regular, 2016, 2015, 2014 Admn Supplementary & 2013 Admn Mercy Chance) Degree Examination, March 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/09/63222.pdf,27/10/2020
49,"EIGHTH SEMESTER NOVEMBER 2019 (2008 & 2013 SCHEME),SIXTH SEMESTER MAY 2019 (2008 SCHEME) B.TECH (PART TIME RESTRUCTURED) DEGREE EXAMINATIONS",https://exams.keralauniversity.ac.in/Images/Result/2020/09/34818.pdf,27/10/2020
id,course,url,date
0,FOURTH SEMESTER BBA (RESTRUCTURED) DEGREE EXAMINATION MARCH 2019,https://exams.keralauniversity.ac.in/Images/Result/2020/09/39636.pdf,27/10/2020
1,"SIXTH SEMESTER B.A COMMUNICATIVE ARABIC DEGREE EXAMINATION, MARCH 2020 (2017 ADMN-REGULAR/ 2014-2016 ADMN-SUPPLEMENTARY)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/60147.pdf,27/10/2020
2,"SIXTH SEMESTER B.A JOURNALISM AND MASS COMMUNICATION AND VIDEO PRODUCTION DEGREE EXAMINATION, MARCH 2020 (2017 ADMN-REGULAR/ 2014-2016 ADMN-SUPPLEMENTARY/2013 ADMN-MERCY)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/48243.pdf,27/10/2020
3,"SIXTH SEMESTER B.A MALAYALAM AND MASS COMMUNICATIONDEGREE EXAMINATION, MARCH 2020 (2017 ADMN - REGULAR / 2014-2016 ADMN - SUPPLEMENTARY/2013 ADMN - MERCY)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/74038.pdf,27/10/2020
4,"SIXTH SEMESTER B.Com Commerce & Tourism & TravelManagement (CRCBCS) Degree Examination, March 20202017 Admission (Regular) and 2016,2015 & 2014 Admissions(Supplementary) 2013 Admn Mercy chance",https://exams.keralauniversity.ac.in/Images/Result/2020/09/72813.pdf,27/10/2020
5,"SIXTH SEMESTER B.COM COMMERCE WITH COMPUTER APPLICATION(138) (CRCBCS) DEGREE EXAMINATION March 2020 2017 Admission (Regular) 2016, 2015 & 2014 Admissions (Supplementary) & 2013 Admission(Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/30501.pdf,27/10/2020
6,"SIXTH SEMESTER B.Sc. ELECTRONICS (340) 2017 Admn- Regular, 2016 & 2015 Admn - Supplementary (2015 Scheme), 2014 Admn - Supplementary (2013 Scheme), 2013 Admn - Mercy Chance(2013 Scheme) Degree Examination March 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/09/13764.pdf,27/10/2020
7,"FIRST SEMESTER B.A. (CBCSS) DEGREE EXAMINATION, JANUARY 2020 MERCY CHANCE (2010 and 2011 ADMISSIONS) SUPPLEMENTARY (2012 ADMISSION CANDIDATES ONLY)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/96983.pdf,27/10/2020
8,"FIRST SEMESTER B.Ed. DEGREE EXAMINATION, NOVEMBER 2019 (2019 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/96385.pdf,27/10/2020
9,Second Semester Career Related First Degree Programme under CBCSS B.Com Commerce & Hotel Management and Catering(338) Degree Examination (Notified in November 2018 and held in November 2019) (Prior to 2013 Admn.) (Mercy Chance: 2010 & 2011 Admissions and Supplementary: 2012 Admission),https://exams.keralauniversity.ac.in/Images/Result/2020/09/57985.pdf,27/10/2020
10,Second Semester Career Related First Degree Programme under CBCSS B.Com Commerce & Tax Procedure and Practice (337) Degree Examination (Notified in November 2018 and held in November 2019) (Prior to 2013 Admn.) (Mercy Chance: 2010 & 2011 Admissions and Supplementary: 2012 Admission),https://exams.keralauniversity.ac.in/Images/Result/2020/09/73559.pdf,27/10/2020
11,"Second Semester Restructured ( Mercy Chance up to 2009 Admns ) B.Sc. Computer Science (320) Degree Examination, November 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/09/62554.pdf,27/10/2020
12,"Sixth Semester B.Sc. Computer Science (320) Degree Examinations March 2020 (2017 Admn.:Regular, 2016, 2015 & 2014 Admn. : Supplementary and 2013 Admn Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/51011.pdf,27/10/2020
13,"SIXTH SEMESTER BBA DEGREE EXAMINATION MARCH 2020  (2017 ADMN REGULAR, 2016, 2015, 2014 ADMN SUPPLEMENTARY ONLY & 2013 ADMN MERCY CHANCE)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/46796.pdf,27/10/2020
14,"Career Related First Degree Programme under CBCSS Group 2(b) Second Semester BBA (195) (Prior to 2013 Admission: 2010 & 2011 Admission Mercy Chance & 2012 Admn Supplementary) Degree Examination - notified in November, 2018 and conducted in December 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/09/33058.pdf,27/10/2020
15,"SIXTH SEMESTER B.A HONOURS DEGREE PROGRAMME IN ENGLISH LANGUAGE AND LITERATURE DEGREE EXAMINATIONS, MARCH 2020 (2017 ADMN-REGULAR/ 2015-2016 ADMN - SUPPLEMENTARY)",https://exams.keralauniversity.ac.in/Images/Result/2020/09/28581.pdf,27/10/2020
16,"SIXTH SEMESTER CBCS (B.COM) MARCH 2020(Regular 2017 Admission, Supplementary-2016,2015,2014 Admission & Mercy Chance-2013Admission) - RELEASING OF WITHHELD RESULTS",https://exams.keralauniversity.ac.in/Images/Result/2020/09/92186.pdf,27/10/2020
17,"THIRD SEMESTER POST GRADUATE DEGREE EXAMINATIONS,DECEMBER 2019 - MA MALAYALAM and MSc ZOOLOGY",https://exams.keralauniversity.ac.in/Images/Result/2020/09/40215.pdf,27/10/2020
18,"THIRD SEMESTER POST GRADUATE DEGREE EXAMINATIONS,December 2019 (Regular, Supplementary and Mercy Chance)- MA : English, Arabic, History, Political Science, MSc: Chemistry, Analytical Chemistry, Applied Chemistry, Medicinal Chemistry & Polymer Chemistry",https://exams.keralauniversity.ac.in/Images/Result/2020/08/10737.pdf,27/10/2020
19,"First & Second Semester M A Political Science (Regular 2018 Admission & Supplementary 2017 Admission - SDE ) Degree Examination,January/February 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/08/11111.pdf,27/10/2020
20,"Sixth Semester B.A Degree Examination, March 2020 ( 2017 Admission-Regular,2016, 2015 & 2014 Admissions-Supplementary & 2013 Admission- Mercy chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/42081.pdf,27/10/2020
21,"Sixth Semester B.Sc Degree Examination, March 2020 (2017 Admission- Regular, 2016, 2015 & 2014 Admissions-Supplementary & 2013 Admission- Mercy chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/58028.pdf,27/10/2020
22,"THIRD SEMESTERPOST GRADUATE DEGREE EXAMINATIONSDECEMBER 2019 - MA :Music(Violin), Music (Veena),Dance (Kerala Nadanam)& MSc : Computer Science, Bio technology",https://exams.keralauniversity.ac.in/Images/Result/2020/08/21462.pdf,27/10/2020
23,"THIRD SEMESTER POST GRADUATE DEGREE EXAMINATIONS,DECEMBER 2019 : MA SOCIOLOGY, MSc BOTANY,HOME SCIENCE & MSW",https://exams.keralauniversity.ac.in/Images/Result/2020/08/76017.pdf,27/10/2020
24,"Career Related First Degree Programme under CBCSS Fourth Semester B.Com Commerce & Tourism and Travel Management (338) Degree Examination, July 2019) (Prior to 2013 Admn) (Mercy Chance: 2010 & 2011Admissions and Supplementary: 2012 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/26152.pdf,27/10/2020
25,"Career Related First Degree Programme under CBCSS Group 2(a) First Semester B.A English and Communicative English Degree Examination, notified in November 2018 and conducted in January 2020 Prior to 2013 admn(2010, 2011 Mercy Chance, 2012 Admn Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/22609.pdf,27/10/2020
26,"Career Related First Degree Programme under CBCSS Group 2(a) Second Semester B.Sc. Physics and Computer Applications (328) Degree Examination,notified in November 2018 and conducted in November 2019 (Prior to 2013 Admn) (2010, 2011 Mercy Chance, 2012 Admn Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/81612.pdf,27/10/2020
27,"FIRST SEMESTER B.Sc. (CBCSS) DEGREE EXAMINATIONS, JANUARY 2020 MERCY CHANCE (2010 and 2011 ADMISSIONS) SUPPLEMENTARY (2012 ADMISSION CANDIDATES ONLY)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/43770.pdf,27/10/2020
28,First Semester Career Related First Degree Programme under CBCSS B.Com Commerce & Tourism and Travel Management (338) Degree Examination (Notified in December 2018 and held in January 2020) (Prior to 2013 Admn.) (Mercy Chance: 2010 & 2011 Admissions and Supplementary: 2012 Admission),https://exams.keralauniversity.ac.in/Images/Result/2020/08/41931.pdf,27/10/2020
29,"Second Semester B.Sc Computer Science (320) Degree Examinations, September 2019 (Prior to 2013Admissions) (2012, 2011 & 2010 Admns Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/76558.pdf,27/10/2020
30,Second Semester Career Related First Degree Programme under CBCSS B.Com Commerce & Tourism and Travel Management (338) Degree Examination (Notified in November 2018 and held in November 2019) (Prior to 2013 Admn.) (Mercy Chance: 2010 & 2011 Admissions and Supplementary: 2012 Admission),https://exams.keralauniversity.ac.in/Images/Result/2020/08/51389.pdf,27/10/2020
31,"First & Second Semester M.A. Malayalam (SDE 2018 Admission) and Supplementary (SDE  2017 Admission) Degree Examination, January/February 2020",https://exams.keralauniversity.ac.in/Images/Result/2020/08/33872.pdf,27/10/2020
32,"First Semester B.Sc. Computer Science (320) Degree Examination, September 2019 ( Prior to 2013Admissions) (2012, 2011 & 2010 Admns Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/47424.pdf,27/10/2020
33,"Fourth Semester B.Com (Hearing Impaired) Degree Examination, July 2019 (Regular:2017 Admission)(Supplementary:2016,2015,2014,2013 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/30826.pdf,27/10/2020
34,"Sixth Semester B.Com (Hearing Impaired) Degree Examination, July 2019 (Regular:2016 Admission) (Supplementary:2015,2014,2013 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/49938.pdf,27/10/2020
35,Career Related CBCSS First Semester BCA(332) (2010 & 2011 Admissions-Mercy Chance and 2012 Admission- Supplementary-(2010 Scheme)) Degree Examination January 2020 and Second BCA(332) (2010 & 2011 Admissions-Mercy Chance and 2012 Admission- Supplementary-(2010 Scheme)) Degree Examination November2019,https://exams.keralauniversity.ac.in/Images/Result/2020/08/73890.pdf,27/10/2020
36,"Fourth Semester Restructured (Mercy Chance up to 2009 Admns) B.Sc.Computer Science (320) Degree Examinations, March 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/08/97337.pdf,27/10/2020
37,"SIXTH SEMESTER B.Com (CBCSS) DEGREE EXAMINATIONS,MARCH 2020 (Regular- 2017 Admission, Supplementary 2016, 2015, 2014 Admission & Mercy Chance- 2013 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/85091.pdf,27/10/2020
38,"THIRD SEMESTER FDP IN B.Sc MATHEMATICS (2017 ADMISSION ONWARDS) UNDERCREDIT AND SEMESTER SYSTEM (CSS)DEGREE EXAMINATIONS, SEPTEMBER 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/08/56835.pdf,27/10/2020
39,"Career Related First Degree Programme under CBCSS Group 2(b) Fifth Semester B.Sc. Biotechnology (Multimajor) (350) Degree Examinations, December 2019 (2017 Admn.: Regular, 2016, 2015 & 2014 Admn. Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/93455.pdf,27/10/2020
40,"COMBINED FIRST & SECOND SEMESTERB.TECH DEGREE EXAMINATION,December 2019 - (2013 SCHEME) SUPPLEMENTARY.",https://exams.keralauniversity.ac.in/Images/Result/2020/08/89669.pdf,27/10/2020
41,"COMBINED FIRST & SECOND SEMESTER B.TECH DEGREE EXAMINATION, December 2019 - (2008 SCHEME) SUPPLEMENTARY.",https://exams.keralauniversity.ac.in/Images/Result/2020/08/71557.pdf,27/10/2020
42,"THIRD SEMESTER FDP IN B.A. (DS) UNDER CREDIT ANDSEMESTER SYSTEM (CSS) DEGREE EXAMINATIONS,SEPTEMBER 2019 (2017 ADMISSION )",https://exams.keralauniversity.ac.in/Images/Result/2020/08/66941.pdf,27/10/2020
43,"THIRD SEMESTER POST GRADUATE DEGREE EXAMINATIONS,December 2019 - MA (Philosophy,Business Economics,Public Administration, Human Resource Management) & M.Sc (Geography,Psychology)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/62212.pdf,27/10/2020
44,"FIRST SEMESTER B.A HONOURS DEGREE PROGRAMME IN ENGLISH LANGUAGE AND LITERATURE DEGREE EXAMINATIONS, DECEMBER 2019 (2019 Admn-REGULAR/ 2018 Admn-IMPROVEMENT/ 2015-2017 Admn-SUPPLEMENTARY)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/90351.pdf,27/10/2020
45,"FIRST SEMESTER LLM DEGREE EXAMINATIONS, August 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/08/75714.pdf,27/10/2020
46,FIFTH SEMESTERUNITARY DEGREE COURSE IN LAWREGULAR AND SUPPLEMENTARYEXAMINATION DECEMBER 2019 (Modified),https://exams.keralauniversity.ac.in/Images/Result/2020/08/31608.pdf,27/10/2020
47,"FOURTH SEMESTER BHM DEGREE EXAMINATIONS, AUGUST 2019 (2014 SCHEME- REGULAR, IMPROVEMENT & SUPPLEMENTARY)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/46824.pdf,27/10/2020
48,"SECOND SEMESTER BHM DEGREE EXAMINATIONS, SEPTEMBER 2019 (2014 & 2011 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/82451.pdf,27/10/2020
49,"SECOND SEMESTER BHMCT DEGREE EXAMINATIONS, SEPTEMBER 2019 (2018 SCHEME- REGULAR)",https://exams.keralauniversity.ac.in/Images/Result/2020/08/13798.pdf,27/10/2020
id,course,url,date
0,"Sixth Semester MBL Degree Examinations,December 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/08/75132.pdf,27/10/2020
1,"THIRD SEMESTERPOST GRADUATE DEGREE EXAMINATIONS, DECEMBER 2019M.Sc (Electronics, Microbiology, Counselling Psychology, Statistics,Biochemistry,Environmental Science, Geology)MA (Sanskrit General,Tamil,Hindi,Islamic History)MMCJ",https://exams.keralauniversity.ac.in/Images/Result/2020/07/83386.pdf,27/10/2020
2,"THIRD SEMESTER SDE B.Com. DEGREEEXAMINATION,AUGUST 2019",https://exams.keralauniversity.ac.in/Images/Result/2020/07/31685.pdf,27/10/2020
3,"FIRST SEMESTER B.Com (CBCS) DEGREE EXAMINATION, January 2020.(Mercy Chance-2010-2011 Admission and Supplementary-2012 Admission))",https://exams.keralauniversity.ac.in/Images/Result/2020/07/25776.pdf,27/10/2020
4,"FOURTH SEMESTER B.Ed.DEGREE EXAMINATION,March 2020(Regular & Supplementary - 2015 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2020/07/46200.pdf,27/10/2020
5,"FirstSemester B.Sc. Biochemistry & Industrial Microbiology (248) Degree Examination, January 2020(Prior to 2013 Admn.) (2012 Admn: Supplementary, 2011 & 2010 Admn: Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2020/06/80653.pdf,27/10/2020
